x,y,phase_id,grain_id,avg_phi_1,avg_Phi,avg_phi_2
500,520,2,78,42.5437519,137.0288689,141.7957297
500,530,2,78,42.5437519,137.0288689,141.7957297
500,540,2,78,42.5437519,137.0288689,141.7957297
500,550,2,78,42.5437519,137.0288689,141.7957297
500,560,2,78,42.5437519,137.0288689,141.7957297
500,570,2,78,42.5437519,137.0288689,141.7957297
500,580,2,78,42.5437519,137.0288689,141.7957297
500,590,2,78,42.5437519,137.0288689,141.7957297
500,600,2,78,42.5437519,137.0288689,141.7957297
500,610,2,78,42.5437519,137.0288689,141.7957297
500,620,2,78,42.5437519,137.0288689,141.7957297
500,630,2,78,42.5437519,137.0288689,141.7957297
500,640,2,76,107.2479363,126.0154965,240.6171204
500,650,2,76,107.2479363,126.0154965,240.6171204
500,660,2,76,107.2479363,126.0154965,240.6171204
500,670,2,79,243.9892927,158.5266536,9.031408259
500,680,2,79,243.9892927,158.5266536,9.031408259
500,690,2,79,243.9892927,158.5266536,9.031408259
500,700,2,79,243.9892927,158.5266536,9.031408259
500,710,2,79,243.9892927,158.5266536,9.031408259
500,720,2,79,243.9892927,158.5266536,9.031408259
500,730,2,79,243.9892927,158.5266536,9.031408259
500,740,2,79,243.9892927,158.5266536,9.031408259
500,750,2,79,243.9892927,158.5266536,9.031408259
500,760,2,79,243.9892927,158.5266536,9.031408259
500,770,2,83,74.61495792,125.9508785,159.2763347
500,780,2,83,74.61495792,125.9508785,159.2763347
500,790,2,83,74.61495792,125.9508785,159.2763347
500,800,2,80,195.8624654,153.3403522,357.724766
500,810,2,80,195.8624654,153.3403522,357.724766
500,820,2,80,195.8624654,153.3403522,357.724766
500,830,2,80,195.8624654,153.3403522,357.724766
500,840,2,80,195.8624654,153.3403522,357.724766
500,850,2,80,195.8624654,153.3403522,357.724766
500,860,2,80,195.8624654,153.3403522,357.724766
500,870,2,80,195.8624654,153.3403522,357.724766
500,880,2,84,67.69165464,152.7351124,181.9280614
500,890,2,84,67.69165464,152.7351124,181.9280614
500,900,2,84,67.69165464,152.7351124,181.9280614
500,910,2,84,67.69165464,152.7351124,181.9280614
500,920,2,86,167.875741,163.7347298,259.5799689
500,930,2,86,167.875741,163.7347298,259.5799689
500,940,2,86,167.875741,163.7347298,259.5799689
500,950,2,86,167.875741,163.7347298,259.5799689
500,960,2,86,167.875741,163.7347298,259.5799689
500,970,2,86,167.875741,163.7347298,259.5799689
500,980,2,86,167.875741,163.7347298,259.5799689
500,990,2,86,167.875741,163.7347298,259.5799689
500,1000,2,86,167.875741,163.7347298,259.5799689
500,1010,2,86,167.875741,163.7347298,259.5799689
500,1020,2,86,167.875741,163.7347298,259.5799689
500,1030,2,130,75.62205392,134.3348109,227.0627226
500,1040,2,130,75.62205392,134.3348109,227.0627226
500,1050,2,130,75.62205392,134.3348109,227.0627226
500,1060,2,86,167.875741,163.7347298,259.5799689
500,1070,2,86,167.875741,163.7347298,259.5799689
500,1080,2,130,75.62205392,134.3348109,227.0627226
500,1090,2,130,75.62205392,134.3348109,227.0627226
500,1100,2,130,75.62205392,134.3348109,227.0627226
500,1110,2,130,75.62205392,134.3348109,227.0627226
500,1120,2,130,75.62205392,134.3348109,227.0627226
500,1130,2,130,75.62205392,134.3348109,227.0627226
500,1140,2,97,168.1497432,164.1839936,259.6982603
500,1150,2,97,168.1497432,164.1839936,259.6982603
500,1160,2,97,168.1497432,164.1839936,259.6982603
500,1170,2,97,168.1497432,164.1839936,259.6982603
500,1180,2,97,168.1497432,164.1839936,259.6982603
500,1190,2,130,75.62205392,134.3348109,227.0627226
500,1200,2,130,75.62205392,134.3348109,227.0627226
500,1210,2,130,75.62205392,134.3348109,227.0627226
500,1220,2,130,75.62205392,134.3348109,227.0627226
500,1230,2,130,75.62205392,134.3348109,227.0627226
500,1240,2,130,75.62205392,134.3348109,227.0627226
500,1250,2,130,75.62205392,134.3348109,227.0627226
500,1260,2,130,75.62205392,134.3348109,227.0627226
500,1270,2,130,75.62205392,134.3348109,227.0627226
500,1280,2,130,75.62205392,134.3348109,227.0627226
500,1290,2,130,75.62205392,134.3348109,227.0627226
500,1300,2,130,75.62205392,134.3348109,227.0627226
500,1310,2,130,75.62205392,134.3348109,227.0627226
500,1320,2,130,75.62205392,134.3348109,227.0627226
500,1330,2,130,75.62205392,134.3348109,227.0627226
500,1340,2,130,75.62205392,134.3348109,227.0627226
500,1350,2,130,75.62205392,134.3348109,227.0627226
500,1360,2,130,75.62205392,134.3348109,227.0627226
500,1370,2,130,75.62205392,134.3348109,227.0627226
500,1380,2,130,75.62205392,134.3348109,227.0627226
500,1390,2,130,75.62205392,134.3348109,227.0627226
500,1400,2,130,75.62205392,134.3348109,227.0627226
500,1410,2,130,75.62205392,134.3348109,227.0627226
500,1420,2,130,75.62205392,134.3348109,227.0627226
500,1430,2,130,75.62205392,134.3348109,227.0627226
500,1440,2,130,75.62205392,134.3348109,227.0627226
500,1450,2,130,75.62205392,134.3348109,227.0627226
500,1460,2,81,341.1558823,167.1774372,100.639538
500,1470,2,81,341.1558823,167.1774372,100.639538
500,1480,2,81,341.1558823,167.1774372,100.639538
500,1490,2,81,341.1558823,167.1774372,100.639538
500,1500,2,81,341.1558823,167.1774372,100.639538
500,1510,2,81,341.1558823,167.1774372,100.639538
500,1520,2,90,86.93423319,152.4487543,218.909272
500,1530,2,90,86.93423319,152.4487543,218.909272
500,1540,2,90,86.93423319,152.4487543,218.909272
500,1550,2,90,86.93423319,152.4487543,218.909272
500,1560,2,90,86.93423319,152.4487543,218.909272
500,1570,2,90,86.93423319,152.4487543,218.909272
500,1580,2,90,86.93423319,152.4487543,218.909272
500,1590,2,88,312.6111029,155.2477797,52.15988167
500,1600,2,88,312.6111029,155.2477797,52.15988167
500,1610,2,88,312.6111029,155.2477797,52.15988167
500,1620,2,88,312.6111029,155.2477797,52.15988167
500,1630,2,88,312.6111029,155.2477797,52.15988167
500,1640,2,90,86.93423319,152.4487543,218.909272
500,1650,2,88,312.6111029,155.2477797,52.15988167
500,1660,2,90,86.93423319,152.4487543,218.909272
500,1670,2,90,86.93423319,152.4487543,218.909272
500,1680,2,90,86.93423319,152.4487543,218.909272
500,1690,2,90,86.93423319,152.4487543,218.909272
500,1700,2,90,86.93423319,152.4487543,218.909272
500,1710,2,90,86.93423319,152.4487543,218.909272
500,1720,2,90,86.93423319,152.4487543,218.909272
500,1730,2,90,86.93423319,152.4487543,218.909272
500,1740,2,90,86.93423319,152.4487543,218.909272
500,1750,2,90,86.93423319,152.4487543,218.909272
500,1760,2,90,86.93423319,152.4487543,218.909272
500,1770,2,90,86.93423319,152.4487543,218.909272
500,1780,2,90,86.93423319,152.4487543,218.909272
500,1790,2,90,86.93423319,152.4487543,218.909272
500,1800,2,90,86.93423319,152.4487543,218.909272
500,1810,2,90,86.93423319,152.4487543,218.909272
500,1820,2,90,86.93423319,152.4487543,218.909272
510,100,2,93,352.2000369,141.1705201,85.53357146
510,110,2,93,352.2000369,141.1705201,85.53357146
510,120,2,93,352.2000369,141.1705201,85.53357146
510,130,2,93,352.2000369,141.1705201,85.53357146
510,140,2,93,352.2000369,141.1705201,85.53357146
510,150,2,93,352.2000369,141.1705201,85.53357146
510,160,2,101,167.4038747,151.0045291,328.2905129
510,170,2,101,167.4038747,151.0045291,328.2905129
510,180,2,101,167.4038747,151.0045291,328.2905129
510,190,2,101,167.4038747,151.0045291,328.2905129
510,200,2,101,167.4038747,151.0045291,328.2905129
510,210,2,101,167.4038747,151.0045291,328.2905129
510,220,2,77,10.82997943,148.53395,187.8299099
510,230,2,77,10.82997943,148.53395,187.8299099
510,240,2,77,10.82997943,148.53395,187.8299099
510,250,2,77,10.82997943,148.53395,187.8299099
510,260,2,77,10.82997943,148.53395,187.8299099
510,270,2,77,10.82997943,148.53395,187.8299099
510,280,2,77,10.82997943,148.53395,187.8299099
510,290,2,87,271.3454134,155.4369794,16.92903292
510,300,2,87,271.3454134,155.4369794,16.92903292
510,310,2,87,271.3454134,155.4369794,16.92903292
510,320,2,87,271.3454134,155.4369794,16.92903292
510,330,2,87,271.3454134,155.4369794,16.92903292
510,340,2,87,271.3454134,155.4369794,16.92903292
510,350,2,87,271.3454134,155.4369794,16.92903292
510,360,2,87,271.3454134,155.4369794,16.92903292
510,370,2,87,271.3454134,155.4369794,16.92903292
510,380,2,87,271.3454134,155.4369794,16.92903292
510,390,2,87,271.3454134,155.4369794,16.92903292
510,400,2,87,271.3454134,155.4369794,16.92903292
510,410,2,94,75.05250327,140.5495387,193.1059529
510,420,2,94,75.05250327,140.5495387,193.1059529
510,430,2,94,75.05250327,140.5495387,193.1059529
510,440,2,87,271.3454134,155.4369794,16.92903292
510,450,2,87,271.3454134,155.4369794,16.92903292
510,460,2,87,271.3454134,155.4369794,16.92903292
510,470,2,82,170.3925693,152.2568546,329.8557767
510,480,2,82,170.3925693,152.2568546,329.8557767
510,490,2,82,170.3925693,152.2568546,329.8557767
510,500,2,82,170.3925693,152.2568546,329.8557767
510,510,2,82,170.3925693,152.2568546,329.8557767
510,520,2,78,42.5437519,137.0288689,141.7957297
510,530,2,78,42.5437519,137.0288689,141.7957297
510,540,2,78,42.5437519,137.0288689,141.7957297
510,550,2,78,42.5437519,137.0288689,141.7957297
510,560,2,78,42.5437519,137.0288689,141.7957297
510,570,2,78,42.5437519,137.0288689,141.7957297
510,580,2,78,42.5437519,137.0288689,141.7957297
510,590,2,78,42.5437519,137.0288689,141.7957297
510,600,2,78,42.5437519,137.0288689,141.7957297
510,610,2,78,42.5437519,137.0288689,141.7957297
510,620,2,78,42.5437519,137.0288689,141.7957297
510,630,2,78,42.5437519,137.0288689,141.7957297
510,640,2,78,42.5437519,137.0288689,141.7957297
510,650,2,78,42.5437519,137.0288689,141.7957297
510,660,2,78,42.5437519,137.0288689,141.7957297
510,670,2,79,243.9892927,158.5266536,9.031408259
510,680,2,79,243.9892927,158.5266536,9.031408259
510,690,2,79,243.9892927,158.5266536,9.031408259
510,700,2,79,243.9892927,158.5266536,9.031408259
510,710,2,79,243.9892927,158.5266536,9.031408259
510,720,2,79,243.9892927,158.5266536,9.031408259
510,730,2,79,243.9892927,158.5266536,9.031408259
510,740,2,79,243.9892927,158.5266536,9.031408259
510,750,2,79,243.9892927,158.5266536,9.031408259
510,760,2,79,243.9892927,158.5266536,9.031408259
510,770,2,83,74.61495792,125.9508785,159.2763347
510,780,2,83,74.61495792,125.9508785,159.2763347
510,790,2,83,74.61495792,125.9508785,159.2763347
510,800,2,83,74.61495792,125.9508785,159.2763347
510,810,2,80,195.8624654,153.3403522,357.724766
510,820,2,80,195.8624654,153.3403522,357.724766
510,830,2,80,195.8624654,153.3403522,357.724766
510,840,2,80,195.8624654,153.3403522,357.724766
510,850,2,80,195.8624654,153.3403522,357.724766
510,860,2,80,195.8624654,153.3403522,357.724766
510,870,2,80,195.8624654,153.3403522,357.724766
510,880,2,84,67.69165464,152.7351124,181.9280614
510,890,2,84,67.69165464,152.7351124,181.9280614
510,900,2,84,67.69165464,152.7351124,181.9280614
510,910,2,100,322.9976245,144.1025692,109.8693653
510,920,2,100,322.9976245,144.1025692,109.8693653
510,930,2,100,322.9976245,144.1025692,109.8693653
510,940,2,86,167.875741,163.7347298,259.5799689
510,950,2,86,167.875741,163.7347298,259.5799689
510,960,2,86,167.875741,163.7347298,259.5799689
510,970,2,86,167.875741,163.7347298,259.5799689
510,980,2,86,167.875741,163.7347298,259.5799689
510,990,2,86,167.875741,163.7347298,259.5799689
510,1000,2,86,167.875741,163.7347298,259.5799689
510,1010,2,86,167.875741,163.7347298,259.5799689
510,1020,2,86,167.875741,163.7347298,259.5799689
510,1030,2,130,75.62205392,134.3348109,227.0627226
510,1040,2,130,75.62205392,134.3348109,227.0627226
510,1050,2,130,75.62205392,134.3348109,227.0627226
510,1060,2,86,167.875741,163.7347298,259.5799689
510,1070,2,86,167.875741,163.7347298,259.5799689
510,1080,2,130,75.62205392,134.3348109,227.0627226
510,1090,2,130,75.62205392,134.3348109,227.0627226
510,1100,2,130,75.62205392,134.3348109,227.0627226
510,1110,2,130,75.62205392,134.3348109,227.0627226
510,1120,2,130,75.62205392,134.3348109,227.0627226
510,1130,2,97,168.1497432,164.1839936,259.6982603
510,1140,2,97,168.1497432,164.1839936,259.6982603
510,1150,2,97,168.1497432,164.1839936,259.6982603
510,1160,2,97,168.1497432,164.1839936,259.6982603
510,1170,2,97,168.1497432,164.1839936,259.6982603
510,1180,2,130,75.62205392,134.3348109,227.0627226
510,1190,2,130,75.62205392,134.3348109,227.0627226
510,1200,2,130,75.62205392,134.3348109,227.0627226
510,1210,2,130,75.62205392,134.3348109,227.0627226
510,1220,2,130,75.62205392,134.3348109,227.0627226
510,1230,2,130,75.62205392,134.3348109,227.0627226
510,1240,2,130,75.62205392,134.3348109,227.0627226
510,1250,2,130,75.62205392,134.3348109,227.0627226
510,1260,2,130,75.62205392,134.3348109,227.0627226
510,1270,2,130,75.62205392,134.3348109,227.0627226
510,1280,2,130,75.62205392,134.3348109,227.0627226
510,1290,2,130,75.62205392,134.3348109,227.0627226
510,1300,2,130,75.62205392,134.3348109,227.0627226
510,1310,2,130,75.62205392,134.3348109,227.0627226
510,1320,2,130,75.62205392,134.3348109,227.0627226
510,1330,2,130,75.62205392,134.3348109,227.0627226
510,1340,2,130,75.62205392,134.3348109,227.0627226
510,1350,2,130,75.62205392,134.3348109,227.0627226
510,1360,2,130,75.62205392,134.3348109,227.0627226
510,1370,2,130,75.62205392,134.3348109,227.0627226
510,1380,2,130,75.62205392,134.3348109,227.0627226
510,1390,2,130,75.62205392,134.3348109,227.0627226
510,1400,2,130,75.62205392,134.3348109,227.0627226
510,1410,2,130,75.62205392,134.3348109,227.0627226
510,1420,2,130,75.62205392,134.3348109,227.0627226
510,1430,2,130,75.62205392,134.3348109,227.0627226
510,1440,2,130,75.62205392,134.3348109,227.0627226
510,1450,2,130,75.62205392,134.3348109,227.0627226
510,1460,2,130,75.62205392,134.3348109,227.0627226
510,1470,2,81,341.1558823,167.1774372,100.639538
510,1480,2,81,341.1558823,167.1774372,100.639538
510,1490,2,81,341.1558823,167.1774372,100.639538
510,1500,2,130,75.62205392,134.3348109,227.0627226
510,1510,2,81,341.1558823,167.1774372,100.639538
510,1520,2,90,86.93423319,152.4487543,218.909272
510,1530,2,90,86.93423319,152.4487543,218.909272
510,1540,2,90,86.93423319,152.4487543,218.909272
510,1550,2,90,86.93423319,152.4487543,218.909272
510,1560,2,90,86.93423319,152.4487543,218.909272
510,1570,2,90,86.93423319,152.4487543,218.909272
510,1580,2,90,86.93423319,152.4487543,218.909272
510,1590,2,88,312.6111029,155.2477797,52.15988167
510,1600,2,88,312.6111029,155.2477797,52.15988167
510,1610,2,88,312.6111029,155.2477797,52.15988167
510,1620,2,88,312.6111029,155.2477797,52.15988167
510,1630,2,88,312.6111029,155.2477797,52.15988167
510,1640,2,88,312.6111029,155.2477797,52.15988167
510,1650,2,88,312.6111029,155.2477797,52.15988167
510,1660,2,88,312.6111029,155.2477797,52.15988167
510,1670,2,90,86.93423319,152.4487543,218.909272
510,1680,2,90,86.93423319,152.4487543,218.909272
510,1690,2,90,86.93423319,152.4487543,218.909272
510,1700,2,90,86.93423319,152.4487543,218.909272
510,1710,2,90,86.93423319,152.4487543,218.909272
510,1720,2,90,86.93423319,152.4487543,218.909272
510,1730,2,90,86.93423319,152.4487543,218.909272
510,1740,2,90,86.93423319,152.4487543,218.909272
510,1750,2,90,86.93423319,152.4487543,218.909272
510,1760,2,90,86.93423319,152.4487543,218.909272
510,1770,2,90,86.93423319,152.4487543,218.909272
510,1780,2,90,86.93423319,152.4487543,218.909272
510,1790,2,90,86.93423319,152.4487543,218.909272
510,1800,2,90,86.93423319,152.4487543,218.909272
510,1810,2,90,86.93423319,152.4487543,218.909272
510,1820,2,90,86.93423319,152.4487543,218.909272
520,100,2,93,352.2000369,141.1705201,85.53357146
520,110,2,93,352.2000369,141.1705201,85.53357146
520,120,2,93,352.2000369,141.1705201,85.53357146
520,130,2,93,352.2000369,141.1705201,85.53357146
520,140,2,93,352.2000369,141.1705201,85.53357146
520,150,2,101,167.4038747,151.0045291,328.2905129
520,160,2,101,167.4038747,151.0045291,328.2905129
520,170,2,101,167.4038747,151.0045291,328.2905129
520,180,2,101,167.4038747,151.0045291,328.2905129
520,190,2,101,167.4038747,151.0045291,328.2905129
520,200,2,101,167.4038747,151.0045291,328.2905129
520,210,2,101,167.4038747,151.0045291,328.2905129
520,220,2,101,167.4038747,151.0045291,328.2905129
520,230,2,101,167.4038747,151.0045291,328.2905129
520,240,2,77,10.82997943,148.53395,187.8299099
520,250,2,77,10.82997943,148.53395,187.8299099
520,260,2,77,10.82997943,148.53395,187.8299099
520,270,2,77,10.82997943,148.53395,187.8299099
520,280,2,77,10.82997943,148.53395,187.8299099
520,290,2,87,271.3454134,155.4369794,16.92903292
520,300,2,87,271.3454134,155.4369794,16.92903292
520,310,2,87,271.3454134,155.4369794,16.92903292
520,320,2,87,271.3454134,155.4369794,16.92903292
520,330,2,87,271.3454134,155.4369794,16.92903292
520,340,2,87,271.3454134,155.4369794,16.92903292
520,350,2,87,271.3454134,155.4369794,16.92903292
520,360,2,121,167.4619235,151.3757605,328.1760357
520,370,2,121,167.4619235,151.3757605,328.1760357
520,380,2,87,271.3454134,155.4369794,16.92903292
520,390,2,121,167.4619235,151.3757605,328.1760357
520,400,2,94,75.05250327,140.5495387,193.1059529
520,410,2,94,75.05250327,140.5495387,193.1059529
520,420,2,94,75.05250327,140.5495387,193.1059529
520,430,2,94,75.05250327,140.5495387,193.1059529
520,440,2,94,75.05250327,140.5495387,193.1059529
520,450,2,87,271.3454134,155.4369794,16.92903292
520,460,2,87,271.3454134,155.4369794,16.92903292
520,470,2,87,271.3454134,155.4369794,16.92903292
520,480,2,82,170.3925693,152.2568546,329.8557767
520,490,2,82,170.3925693,152.2568546,329.8557767
520,500,2,82,170.3925693,152.2568546,329.8557767
520,510,2,82,170.3925693,152.2568546,329.8557767
520,520,2,82,170.3925693,152.2568546,329.8557767
520,530,2,82,170.3925693,152.2568546,329.8557767
520,540,2,78,42.5437519,137.0288689,141.7957297
520,550,2,78,42.5437519,137.0288689,141.7957297
520,560,2,78,42.5437519,137.0288689,141.7957297
520,570,2,78,42.5437519,137.0288689,141.7957297
520,580,2,78,42.5437519,137.0288689,141.7957297
520,590,2,78,42.5437519,137.0288689,141.7957297
520,600,2,78,42.5437519,137.0288689,141.7957297
520,610,2,78,42.5437519,137.0288689,141.7957297
520,620,2,78,42.5437519,137.0288689,141.7957297
520,630,2,78,42.5437519,137.0288689,141.7957297
520,640,2,78,42.5437519,137.0288689,141.7957297
520,650,2,78,42.5437519,137.0288689,141.7957297
520,660,2,78,42.5437519,137.0288689,141.7957297
520,670,2,79,243.9892927,158.5266536,9.031408259
520,680,2,79,243.9892927,158.5266536,9.031408259
520,690,2,79,243.9892927,158.5266536,9.031408259
520,700,2,79,243.9892927,158.5266536,9.031408259
520,710,2,79,243.9892927,158.5266536,9.031408259
520,720,2,79,243.9892927,158.5266536,9.031408259
520,730,2,79,243.9892927,158.5266536,9.031408259
520,740,2,79,243.9892927,158.5266536,9.031408259
520,750,2,79,243.9892927,158.5266536,9.031408259
520,760,2,79,243.9892927,158.5266536,9.031408259
520,770,2,83,74.61495792,125.9508785,159.2763347
520,780,2,83,74.61495792,125.9508785,159.2763347
520,790,2,83,74.61495792,125.9508785,159.2763347
520,800,2,83,74.61495792,125.9508785,159.2763347
520,810,2,83,74.61495792,125.9508785,159.2763347
520,820,2,80,195.8624654,153.3403522,357.724766
520,830,2,80,195.8624654,153.3403522,357.724766
520,840,2,80,195.8624654,153.3403522,357.724766
520,850,2,80,195.8624654,153.3403522,357.724766
520,860,2,80,195.8624654,153.3403522,357.724766
520,870,2,84,67.69165464,152.7351124,181.9280614
520,880,2,84,67.69165464,152.7351124,181.9280614
520,890,2,84,67.69165464,152.7351124,181.9280614
520,900,2,100,322.9976245,144.1025692,109.8693653
520,910,2,100,322.9976245,144.1025692,109.8693653
520,920,2,100,322.9976245,144.1025692,109.8693653
520,930,2,100,322.9976245,144.1025692,109.8693653
520,940,2,100,322.9976245,144.1025692,109.8693653
520,950,2,100,322.9976245,144.1025692,109.8693653
520,960,2,86,167.875741,163.7347298,259.5799689
520,970,2,86,167.875741,163.7347298,259.5799689
520,980,2,86,167.875741,163.7347298,259.5799689
520,990,2,86,167.875741,163.7347298,259.5799689
520,1000,2,86,167.875741,163.7347298,259.5799689
520,1010,2,130,75.62205392,134.3348109,227.0627226
520,1020,2,130,75.62205392,134.3348109,227.0627226
520,1030,2,130,75.62205392,134.3348109,227.0627226
520,1040,2,130,75.62205392,134.3348109,227.0627226
520,1050,2,130,75.62205392,134.3348109,227.0627226
520,1060,2,130,75.62205392,134.3348109,227.0627226
520,1070,2,130,75.62205392,134.3348109,227.0627226
520,1080,2,130,75.62205392,134.3348109,227.0627226
520,1090,2,130,75.62205392,134.3348109,227.0627226
520,1100,2,130,75.62205392,134.3348109,227.0627226
520,1110,2,130,75.62205392,134.3348109,227.0627226
520,1120,2,97,168.1497432,164.1839936,259.6982603
520,1130,2,97,168.1497432,164.1839936,259.6982603
520,1140,2,97,168.1497432,164.1839936,259.6982603
520,1150,2,97,168.1497432,164.1839936,259.6982603
520,1160,2,97,168.1497432,164.1839936,259.6982603
520,1170,2,130,75.62205392,134.3348109,227.0627226
520,1180,2,130,75.62205392,134.3348109,227.0627226
520,1190,2,130,75.62205392,134.3348109,227.0627226
520,1200,2,130,75.62205392,134.3348109,227.0627226
520,1210,2,130,75.62205392,134.3348109,227.0627226
520,1220,2,130,75.62205392,134.3348109,227.0627226
520,1230,2,130,75.62205392,134.3348109,227.0627226
520,1240,2,130,75.62205392,134.3348109,227.0627226
520,1250,2,130,75.62205392,134.3348109,227.0627226
520,1260,2,130,75.62205392,134.3348109,227.0627226
520,1270,2,130,75.62205392,134.3348109,227.0627226
520,1280,2,130,75.62205392,134.3348109,227.0627226
520,1290,2,130,75.62205392,134.3348109,227.0627226
520,1300,2,130,75.62205392,134.3348109,227.0627226
520,1310,2,130,75.62205392,134.3348109,227.0627226
520,1320,2,130,75.62205392,134.3348109,227.0627226
520,1330,2,130,75.62205392,134.3348109,227.0627226
520,1340,2,130,75.62205392,134.3348109,227.0627226
520,1350,2,130,75.62205392,134.3348109,227.0627226
520,1360,2,130,75.62205392,134.3348109,227.0627226
520,1370,2,130,75.62205392,134.3348109,227.0627226
520,1380,2,130,75.62205392,134.3348109,227.0627226
520,1390,2,130,75.62205392,134.3348109,227.0627226
520,1400,2,130,75.62205392,134.3348109,227.0627226
520,1410,2,130,75.62205392,134.3348109,227.0627226
520,1420,2,130,75.62205392,134.3348109,227.0627226
520,1430,2,130,75.62205392,134.3348109,227.0627226
520,1440,2,130,75.62205392,134.3348109,227.0627226
520,1450,2,130,75.62205392,134.3348109,227.0627226
520,1460,2,130,75.62205392,134.3348109,227.0627226
520,1470,2,81,341.1558823,167.1774372,100.639538
520,1480,2,81,341.1558823,167.1774372,100.639538
520,1490,2,130,75.62205392,134.3348109,227.0627226
520,1500,2,130,75.62205392,134.3348109,227.0627226
520,1510,2,130,75.62205392,134.3348109,227.0627226
520,1520,2,130,75.62205392,134.3348109,227.0627226
520,1530,2,130,75.62205392,134.3348109,227.0627226
520,1540,2,90,86.93423319,152.4487543,218.909272
520,1550,2,90,86.93423319,152.4487543,218.909272
520,1560,2,90,86.93423319,152.4487543,218.909272
520,1570,2,90,86.93423319,152.4487543,218.909272
520,1580,2,90,86.93423319,152.4487543,218.909272
520,1590,2,88,312.6111029,155.2477797,52.15988167
520,1600,2,88,312.6111029,155.2477797,52.15988167
520,1610,2,88,312.6111029,155.2477797,52.15988167
520,1620,2,88,312.6111029,155.2477797,52.15988167
520,1630,2,88,312.6111029,155.2477797,52.15988167
520,1640,2,88,312.6111029,155.2477797,52.15988167
520,1650,2,88,312.6111029,155.2477797,52.15988167
520,1660,2,88,312.6111029,155.2477797,52.15988167
520,1670,2,88,312.6111029,155.2477797,52.15988167
520,1680,2,90,86.93423319,152.4487543,218.909272
520,1690,2,90,86.93423319,152.4487543,218.909272
520,1700,2,90,86.93423319,152.4487543,218.909272
520,1710,2,90,86.93423319,152.4487543,218.909272
520,1720,2,90,86.93423319,152.4487543,218.909272
520,1730,2,90,86.93423319,152.4487543,218.909272
520,1740,2,90,86.93423319,152.4487543,218.909272
520,1750,2,90,86.93423319,152.4487543,218.909272
520,1760,2,90,86.93423319,152.4487543,218.909272
520,1770,2,90,86.93423319,152.4487543,218.909272
520,1780,2,90,86.93423319,152.4487543,218.909272
520,1790,2,90,86.93423319,152.4487543,218.909272
520,1800,2,90,86.93423319,152.4487543,218.909272
520,1810,2,90,86.93423319,152.4487543,218.909272
520,1820,2,90,86.93423319,152.4487543,218.909272
530,100,2,93,352.2000369,141.1705201,85.53357146
530,110,2,93,352.2000369,141.1705201,85.53357146
530,120,2,93,352.2000369,141.1705201,85.53357146
530,130,2,93,352.2000369,141.1705201,85.53357146
530,140,2,93,352.2000369,141.1705201,85.53357146
530,150,2,101,167.4038747,151.0045291,328.2905129
530,160,2,101,167.4038747,151.0045291,328.2905129
530,170,2,101,167.4038747,151.0045291,328.2905129
530,180,2,101,167.4038747,151.0045291,328.2905129
530,190,2,101,167.4038747,151.0045291,328.2905129
530,200,2,101,167.4038747,151.0045291,328.2905129
530,210,2,101,167.4038747,151.0045291,328.2905129
530,220,2,101,167.4038747,151.0045291,328.2905129
530,230,2,101,167.4038747,151.0045291,328.2905129
530,240,2,101,167.4038747,151.0045291,328.2905129
530,250,2,101,167.4038747,151.0045291,328.2905129
530,260,2,101,167.4038747,151.0045291,328.2905129
530,270,2,107,104.5163409,123.7013222,241.9124201
530,280,2,107,104.5163409,123.7013222,241.9124201
530,290,2,107,104.5163409,123.7013222,241.9124201
530,300,2,121,167.4619235,151.3757605,328.1760357
530,310,2,121,167.4619235,151.3757605,328.1760357
530,320,2,121,167.4619235,151.3757605,328.1760357
530,330,2,121,167.4619235,151.3757605,328.1760357
530,340,2,121,167.4619235,151.3757605,328.1760357
530,350,2,121,167.4619235,151.3757605,328.1760357
530,360,2,121,167.4619235,151.3757605,328.1760357
530,370,2,121,167.4619235,151.3757605,328.1760357
530,380,2,121,167.4619235,151.3757605,328.1760357
530,390,2,121,167.4619235,151.3757605,328.1760357
530,400,2,94,75.05250327,140.5495387,193.1059529
530,410,2,94,75.05250327,140.5495387,193.1059529
530,420,2,94,75.05250327,140.5495387,193.1059529
530,430,2,94,75.05250327,140.5495387,193.1059529
530,440,2,94,75.05250327,140.5495387,193.1059529
530,450,2,87,271.3454134,155.4369794,16.92903292
530,460,2,87,271.3454134,155.4369794,16.92903292
530,470,2,87,271.3454134,155.4369794,16.92903292
530,480,2,87,271.3454134,155.4369794,16.92903292
530,490,2,87,271.3454134,155.4369794,16.92903292
530,500,2,82,170.3925693,152.2568546,329.8557767
530,510,2,82,170.3925693,152.2568546,329.8557767
530,520,2,82,170.3925693,152.2568546,329.8557767
530,530,2,82,170.3925693,152.2568546,329.8557767
530,540,2,82,170.3925693,152.2568546,329.8557767
530,550,2,82,170.3925693,152.2568546,329.8557767
530,560,2,78,42.5437519,137.0288689,141.7957297
530,570,2,78,42.5437519,137.0288689,141.7957297
530,580,2,78,42.5437519,137.0288689,141.7957297
530,590,2,78,42.5437519,137.0288689,141.7957297
530,600,2,78,42.5437519,137.0288689,141.7957297
530,610,2,91,103.4471661,167.1926513,202.115527
530,620,2,91,103.4471661,167.1926513,202.115527
530,630,2,91,103.4471661,167.1926513,202.115527
530,640,2,91,103.4471661,167.1926513,202.115527
530,650,2,103,61.37790356,122.8034332,217.6824015
